BHK,Type,Area,Status,Price,price_unit
2,Independent house,1343,Ready to move,7901486.8419386,L
3,Independent house,1311,Ready to move,7189932.244156555,L
3,Row bunglow,2383,Ready to move,12665653.82908882,L
5,Independent house,2569,Ready to move,14853426.766714217,L
2,Apartment,649,Ready to move,2850915.0418719123,L
3,Independent house,1844,Under construction,9827897.525815072,L
3,Row bunglow,1009,Ready to move,5397183.052871446,L
3,Apartment,1022,Under construction,3770947.2751627113,L
3,Row bunglow,2445,Ready to move,12030754.821322031,L
3,Apartment,1185,Ready to move,5204311.045529396,L
3,Row bunglow,2179,Ready to move,10142478.670203298,L
5,Independent house,2881,Under construction,14754050.810420372,L
4,Row bunglow,2422,Ready to move,12835870.684666095,L
4,Independent house,2765,Ready to move,15267668.38281068,L
3,Apartment,1035,Under construction,4306534.5426285425,L
4,Independent house,1690,Ready to move,9998298.06332348,L
3,Independent house,1006,Ready to move,5397337.922039628,L
3,Row bunglow,1864,Under construction,9152169.386527425,L
4,Independent house,1617,Under construction,8323767.7061053505,L
4,Row bunglow,1759,Ready to move,8895445.026095511,L
2,Apartment,632,Ready to move,2885083.324862007,L
2,Apartment,1338,Ready to move,5678139.649334124,L
3,Independent house,2210,Ready to move,13442449.564444741,L
2,Row bunglow,1208,Under construction,5811811.205185174,L
5,Independent house,2969,Under construction,15502561.977696477,L
2,Apartment,1168,Ready to move,4986277.871235305,L
3,Independent house,1021,Under construction,5522857.884450627,L
1,Apartment,822,Ready to move,3730508.143914299,L
4,Independent house,1742,Under construction,8454327.609175468,L
4,Row bunglow,2858,Under construction,13115021.978678659,L
3,Apartment,1448,Ready to move,6187963.481809843,L
3,Independent house,1873,Under construction,9505738.294620901,L
3,Independent house,2312,Under construction,12215351.750050984,L
4,Row bunglow,1772,Under construction,8406005.516499257,L
4,Row bunglow,2223,Ready to move,11512366.262260357,L
4,Row bunglow,2611,Under construction,12918784.935179371,L
4,Row bunglow,2612,Under construction,12878004.918843599,L
3,Row bunglow,1521,Under construction,7076001.803995764,L
4,Independent house,2436,Under construction,12688358.071156701,L
3,Row bunglow,2039,Ready to move,10391053.066881511,L
3,Row bunglow,1301,Under construction,6220908.260993641,L
3,Apartment,1288,Under construction,5210413.282731739,L
4,Row bunglow,2025,Under construction,9106978.861150699,L
4,Row bunglow,2941,Under construction,14465389.445921384,L
3,Row bunglow,1908,Ready to move,8968211.72371193,L
2,Independent house,1204,Ready to move,6962923.598694404,L
4,Row bunglow,1528,Under construction,7170433.893137469,L
3,Independent house,1961,Under construction,9979935.868016133,L
3,Apartment,1044,Ready to move,5003200.5139617985,L
4,Row bunglow,1513,Ready to move,7807826.744775398,L
2,Apartment,1325,Under construction,5481804.474295608,L
3,Independent house,1766,Ready to move,9475672.85915687,L
4,Independent house,1785,Under construction,9599907.280186363,L
3,Apartment,1099,Ready to move,4655794.979949298,L
2,Apartment,806,Under construction,3205804.576105865,L
3,Apartment,1078,Under construction,4655334.523030016,L
2,Apartment,1436,Under construction,5925132.291053276,L
3,Row bunglow,2035,Under construction,9708582.230578424,L
4,Row bunglow,2792,Under construction,13333486.865050089,L
2,Apartment,1057,Ready to move,4856171.078992,L
1,Apartment,865,Under construction,3375154.979569059,L
4,Row bunglow,2363,Under construction,12238337.714283964,L
2,Apartment,708,Ready to move,2973223.5375477034,L
4,Independent house,2144,Ready to move,13434362.44105201,L
3,Apartment,1169,Under construction,4623051.071607069,L
4,Independent house,1866,Under construction,10376794.195698218,L
3,Row bunglow,1198,Under construction,5398439.435632552,L
4,Independent house,2865,Ready to move,15454800.505882267,L
3,Apartment,1228,Under construction,4751542.467372246,L
4,Independent house,2528,Under construction,12529445.382323144,L
4,Independent house,2781,Under construction,15468580.63224487,L
4,Independent house,2678,Ready to move,16155204.92532246,L
3,Independent house,2412,Ready to move,12838963.899956623,L
3,Independent house,1343,Under construction,7435460.812977765,L
4,Row bunglow,1642,Ready to move,8837189.9521838,L
3,Independent house,2374,Under construction,12556050.355521062,L
5,Independent house,2987,Ready to move,18087716.675585873,L
5,Row bunglow,2558,Ready to move,14108194.193169447,L
3,Apartment,1087,Ready to move,5002474.967223767,L
3,Row bunglow,1841,Ready to move,9697910.019452522,L
4,Independent house,1947,Ready to move,11355059.655394537,L
4,Independent house,2218,Under construction,11129080.150606936,L
4,Independent house,2120,Under construction,10799258.423400367,L
1,Apartment,654,Ready to move,2704298.4582248265,L
3,Row bunglow,1175,Ready to move,6377538.466443237,L
3,Row bunglow,1813,Under construction,8691237.598464962,L
2,Independent house,1308,Ready to move,7358586.70597668,L
3,Apartment,1327,Ready to move,5779876.409916673,L
4,Independent house,2641,Under construction,13616008.23712753,L
4,Independent house,2629,Ready to move,15650589.65945219,L
4,Independent house,1925,Ready to move,10767670.891421493,L
3,Apartment,1201,Under construction,4688663.166910994,L
2,Apartment,1404,Ready to move,6128231.463042613,L
2,Apartment,1330,Under construction,5665215.421327763,L
3,Row bunglow,2315,Ready to move,12068092.279969461,L
4,Row bunglow,1778,Under construction,8505013.995477999,L
3,Independent house,1551,Under construction,8641252.561586106,L
2,Independent house,1099,Ready to move,6111707.825050344,L
4,Independent house,1630,Ready to move,9167785.10911269,L
3,Independent house,1905,Under construction,10170803.971289407,L
4,Row bunglow,2358,Under construction,10588474.924798587,L
3,Independent house,2051,Ready to move,12162435.022437174,L
4,Independent house,2197,Ready to move,12771644.681334142,L
3,Apartment,1355,Under construction,5451178.327238543,L
3,Independent house,1168,Under construction,6344033.322845635,L
3,Row bunglow,2224,Under construction,10984896.942920113,L
4,Independent house,1730,Under construction,8297802.0061681215,L
3,Row bunglow,2398,Under construction,11620638.255106473,L
4,Independent house,2028,Ready to move,11903193.729190739,L
3,Row bunglow,1816,Under construction,8805876.38546899,L
3,Apartment,1136,Ready to move,5229055.301980394,L
1,Apartment,816,Under construction,3410917.6128253834,L
2,Row bunglow,1401,Ready to move,7428321.47613211,L
3,Apartment,1433,Ready to move,6666742.653472032,L
4,Row bunglow,2135,Under construction,9745085.233992392,L
4,Independent house,2885,Ready to move,16847362.888293274,L
5,Independent house,2858,Under construction,14435019.511451567,L
3,Independent house,1773,Ready to move,10232715.68401568,L
2,Independent house,1122,Under construction,6072895.258885741,L
4,Independent house,2782,Under construction,14245272.368449163,L
4,Row bunglow,2718,Under construction,12435331.561966063,L
4,Independent house,2347,Ready to move,13798213.840370823,L
4,Row bunglow,2255,Under construction,10410522.466748316,L
4,Independent house,1646,Under construction,9013166.126177114,L
3,Row bunglow,1678,Under construction,8793689.21948247,L
4,Independent house,2952,Under construction,15615903.779888786,L
4,Independent house,1871,Under construction,9788520.27678421,L
3,Row bunglow,1174,Under construction,5772325.485889512,L
2,Row bunglow,1027,Under construction,4899093.948675851,L
3,Row bunglow,2383,Under construction,11465458.310910149,L
3,Row bunglow,2016,Under construction,9929188.048291812,L
3,Row bunglow,2172,Ready to move,10541107.984310906,L
5,Row bunglow,2978,Under construction,13551922.786578646,L
3,Apartment,1136,Ready to move,4717989.159448133,L
1,Apartment,788,Under construction,2955653.53615889,L
3,Independent house,1898,Under construction,10283249.475570666,L
5,Independent house,2637,Ready to move,15040998.474894429,L
3,Row bunglow,2283,Under construction,10209827.531901695,L
3,Apartment,1220,Under construction,4885820.554183415,L
2,Apartment,877,Under construction,3494981.888846647,L
5,Row bunglow,2704,Ready to move,13585490.270248435,L
4,Independent house,2397,Under construction,13124916.324727397,L
5,Row bunglow,2711,Under construction,13464944.793846142,L
3,Apartment,1267,Ready to move,5513246.503645425,L
1,Apartment,685,Ready to move,3177811.9857321847,L
3,Row bunglow,1869,Ready to move,9089123.487792034,L
3,Row bunglow,1179,Ready to move,6210685.318592924,L
3,Independent house,1014,Under construction,5203086.727861915,L
4,Row bunglow,1518,Ready to move,8140461.8283591345,L
4,Independent house,2635,Under construction,13816536.52843265,L
3,Independent house,1923,Under construction,10395960.20439951,L
3,Row bunglow,1520,Ready to move,7558104.193793168,L
5,Independent house,2809,Ready to move,16558886.794853594,L
3,Independent house,1412,Ready to move,8471627.51974911,L
3,Independent house,1676,Under construction,8512399.092271408,L
2,Apartment,1119,Under construction,4711750.758952058,L
2,Apartment,1144,Under construction,4716883.781538944,L
4,Independent house,2552,Under construction,12555687.514784174,L
4,Independent house,1883,Under construction,9804697.850874675,L
3,Apartment,1465,Ready to move,6373522.744596893,L
2,Apartment,1416,Under construction,5667544.977814205,L
4,Row bunglow,2553,Under construction,11805155.430009017,L
3,Independent house,1130,Ready to move,6552008.530200645,L
4,Independent house,2304,Under construction,12343866.053448208,L
4,Row bunglow,1895,Under construction,9151151.29377045,L
1,Apartment,613,Under construction,2431670.2845642716,L
4,Row bunglow,2365,Under construction,10558574.150913203,L
2,Apartment,1154,Ready to move,5073087.552078444,L
3,Apartment,1392,Ready to move,6038377.988248444,L
5,Independent house,2777,Under construction,14382950.879737912,L
3,Independent house,1861,Ready to move,10788013.605326392,L
3,Row bunglow,1378,Ready to move,7407478.719964767,L
2,Apartment,889,Under construction,3633323.126351486,L
3,Row bunglow,2063,Ready to move,10423724.981131399,L
2,Apartment,1401,Ready to move,5610497.361737402,L
2,Apartment,1358,Under construction,5436617.239000764,L
2,Independent house,1109,Ready to move,6657818.265689499,L
2,Apartment,1090,Under construction,4317363.710262514,L
1,Apartment,907,Under construction,3593699.012645802,L
3,Independent house,1965,Ready to move,10982498.954769833,L
3,Row bunglow,1291,Ready to move,7009436.8136752825,L
2,Apartment,642,Under construction,2653166.5933916625,L
4,Row bunglow,2340,Ready to move,11491251.132819984,L
4,Row bunglow,2709,Ready to move,13315410.694314962,L
4,Independent house,2450,Ready to move,14245485.330920395,L
2,Apartment,993,Under construction,3982066.148230845,L
3,Row bunglow,1090,Ready to move,5666069.330874197,L
3,Independent house,1904,Under construction,9164333.333775077,L
5,Row bunglow,2531,Under construction,11364288.206164923,L
2,Independent house,1441,Ready to move,8396015.745218711,L
3,Independent house,2011,Ready to move,10809713.326087605,L
4,Independent house,2631,Under construction,13563173.668419419,L
2,Apartment,1103,Ready to move,4866534.394342708,L
1,Apartment,716,Ready to move,3344561.972675467,L
2,Apartment,1276,Under construction,4930584.984508598,L
2,Independent house,1290,Ready to move,7522406.203798053,L
1,Apartment,777,Ready to move,3573396.4722849466,L
2,Apartment,692,Ready to move,3039511.1173094427,L
2,Apartment,948,Ready to move,4134713.9437867603,L
4,Row bunglow,1961,Ready to move,10416219.279671192,L
3,Row bunglow,1352,Under construction,6406673.523364411,L
2,Independent house,1126,Ready to move,6388900.354809234,L
3,Apartment,1352,Ready to move,6207407.2476076335,L
2,Apartment,1092,Ready to move,5070753.974115429,L
3,Apartment,1049,Ready to move,4670554.615326157,L
3,Independent house,1383,Under construction,7153690.411361198,L
3,Row bunglow,2428,Ready to move,13164583.98145072,L
3,Apartment,1329,Under construction,5611599.890023237,L
4,Independent house,1778,Under construction,9011998.722294934,L
3,Independent house,2405,Ready to move,14583796.876078011,L
5,Independent house,2701,Under construction,14013616.78920298,L
2,Independent house,1001,Ready to move,5355293.34636065,L
2,Apartment,760,Ready to move,3433275.049790756,L
4,Independent house,2791,Ready to move,15951027.175090004,L
2,Apartment,641,Under construction,2543638.63423118,L
4,Independent house,2964,Under construction,16227495.333720779,L
1,Apartment,895,Under construction,3869322.7173925657,L
2,Apartment,1231,Under construction,5028574.553008321,L
2,Independent house,1489,Under construction,7361647.105672579,L
2,Independent house,1248,Under construction,6537679.148719608,L
4,Row bunglow,2719,Ready to move,14163444.093657708,L
4,Row bunglow,1800,Under construction,9375385.284550834,L
5,Row bunglow,2667,Under construction,11928903.175251521,L
2,Apartment,1276,Under construction,4733035.703328251,L
1,Apartment,721,Ready to move,3293467.136606389,L
4,Row bunglow,2890,Under construction,14966193.776896033,L
2,Apartment,1031,Ready to move,4214159.302202838,L
4,Row bunglow,1971,Ready to move,10444661.172180498,L
4,Independent house,2595,Under construction,13751022.42320911,L
2,Apartment,1406,Ready to move,6152992.479556392,L
3,Independent house,2226,Under construction,11563636.359350918,L
2,Apartment,920,Under construction,3627258.2132140184,L
3,Independent house,2311,Under construction,11599020.502827466,L
3,Row bunglow,2110,Ready to move,10338075.779222129,L
5,Row bunglow,2580,Ready to move,11719010.101523818,L
3,Row bunglow,1364,Ready to move,7018195.166430449,L
1,Apartment,678,Ready to move,3073661.5917872824,L
5,Row bunglow,2800,Ready to move,14744748.229307061,L
2,Row bunglow,1090,Under construction,4942441.461227241,L
3,Independent house,1144,Under construction,6126381.278076407,L
5,Independent house,2629,Under construction,13892000.15444623,L
1,Apartment,688,Under construction,2793725.6460052794,L
3,Apartment,1041,Under construction,3953230.010715683,L
4,Row bunglow,2292,Under construction,10886941.301810626,L
4,Independent house,2959,Ready to move,17587867.573298685,L
1,Apartment,997,Under construction,3970954.0400710492,L
2,Row bunglow,1471,Under construction,6535821.898733681,L
1,Apartment,846,Under construction,3192490.97487344,L
5,Independent house,2595,Ready to move,15984555.942306768,L
3,Apartment,1102,Ready to move,4801868.183687754,L
1,Apartment,947,Ready to move,3940208.8884869907,L
2,Independent house,1089,Ready to move,6391657.0151581615,L
2,Independent house,1048,Under construction,5002285.932813647,L
1,Apartment,919,Ready to move,4164696.6536410702,L
3,Row bunglow,1060,Under construction,4659984.73855323,L
3,Independent house,1950,Ready to move,10418932.05142309,L
1,Apartment,938,Ready to move,4287645.630577789,L
3,Apartment,1112,Ready to move,4596619.353614923,L
4,Independent house,2700,Under construction,13646881.314991394,L
3,Apartment,1452,Under construction,5973141.914432398,L
5,Row bunglow,2726,Ready to move,14637886.117339073,L
3,Independent house,2035,Under construction,10925550.289775092,L
2,Apartment,701,Ready to move,2946609.9172622114,L
2,Apartment,1308,Under construction,5182723.913072164,L
2,Apartment,1375,Ready to move,6518359.324673223,L
4,Independent house,1744,Under construction,9272379.65679208,L
3,Independent house,2105,Under construction,10795657.047406388,L
3,Row bunglow,2242,Ready to move,11767196.21413627,L
2,Apartment,735,Under construction,3044556.277498825,L
5,Independent house,2509,Under construction,12477401.200964488,L
3,Apartment,1468,Ready to move,6377227.631960768,L
3,Independent house,1545,Ready to move,8765439.263926694,L
3,Apartment,1226,Under construction,5082951.964926501,L
2,Apartment,1007,Under construction,3950822.6366040623,L
3,Row bunglow,1032,Under construction,4955677.871576791,L
3,Apartment,1015,Ready to move,4788221.46747377,L
2,Apartment,659,Under construction,2479545.8368999464,L
4,Independent house,2248,Ready to move,12606547.439237695,L
4,Row bunglow,1848,Under construction,8005892.378574745,L
3,Independent house,1681,Under construction,8342104.968431461,L
4,Independent house,2133,Ready to move,12126446.997892082,L
3,Row bunglow,1486,Ready to move,7407250.957725918,L
2,Apartment,790,Under construction,3206615.5911986,L
3,Independent house,1756,Ready to move,10696835.341547454,L
2,Row bunglow,1242,Under construction,5560184.027457773,L
2,Apartment,1404,Ready to move,6369217.9671067735,L
2,Apartment,707,Ready to move,3186268.7546052965,L
4,Row bunglow,1584,Under construction,7162967.584593953,L
3,Row bunglow,2334,Under construction,9902155.187324913,L
5,Independent house,2888,Under construction,15316691.835940141,L
4,Independent house,1990,Under construction,10654655.363381961,L
1,Apartment,628,Under construction,2351853.912030109,L
2,Apartment,1229,Under construction,4832016.601503345,L
4,Independent house,2054,Ready to move,11620841.465118043,L
2,Apartment,742,Under construction,3014801.623888769,L
2,Independent house,1494,Ready to move,8855147.700364122,L
3,Row bunglow,1545,Under construction,7292768.903348489,L
3,Row bunglow,1295,Ready to move,6488799.344229016,L
4,Row bunglow,2958,Under construction,14281630.529662453,L
4,Independent house,2225,Under construction,11292339.597675921,L
2,Row bunglow,1364,Under construction,6160318.279725963,L
2,Row bunglow,1401,Under construction,7075133.225163143,L
2,Apartment,807,Under construction,3444966.411963058,L
4,Row bunglow,2070,Under construction,9907232.05240831,L
3,Apartment,1104,Under construction,4595367.245790584,L
3,Apartment,1338,Ready to move,6037506.999232209,L
4,Independent house,1870,Ready to move,10152444.71425384,L
3,Row bunglow,2273,Ready to move,11357976.403408488,L
4,Row bunglow,1818,Under construction,7588239.474056492,L
2,Independent house,1324,Ready to move,7533329.291138069,L
3,Apartment,1455,Ready to move,6377053.274397395,L
3,Apartment,1250,Ready to move,5663142.426886179,L
2,Row bunglow,1344,Under construction,6324452.404607422,L
2,Apartment,897,Under construction,3600287.011004328,L
4,Independent house,2581,Ready to move,15521912.421234602,L
3,Independent house,1969,Ready to move,12007477.839334335,L
5,Row bunglow,2733,Under construction,13342377.217083517,L
4,Independent house,1796,Ready to move,10000534.77328248,L
3,Independent house,1699,Ready to move,9418695.285405742,L
1,Apartment,989,Ready to move,4371191.392455274,L
3,Apartment,1262,Ready to move,5658207.710246018,L
4,Row bunglow,2101,Ready to move,11010673.148019757,L
4,Independent house,1754,Ready to move,10459298.594871188,L
2,Row bunglow,1078,Ready to move,5854622.466907852,L
3,Row bunglow,1444,Under construction,6346253.261525023,L
4,Independent house,2900,Under construction,15755970.35475469,L
4,Row bunglow,1841,Under construction,8795645.053156056,L
2,Row bunglow,1110,Ready to move,5598500.856322014,L
1,Apartment,722,Ready to move,3085567.840423118,L
5,Row bunglow,2534,Under construction,11385070.624427052,L
4,Independent house,1711,Ready to move,10322575.990726104,L
2,Row bunglow,1428,Ready to move,6877921.698002601,L
4,Row bunglow,1749,Under construction,8805449.994319014,L
4,Independent house,2888,Under construction,15457189.787658317,L
2,Apartment,871,Under construction,3436454.278016028,L
2,Apartment,1435,Under construction,6133904.270725061,L
3,Independent house,1519,Ready to move,8442616.462516762,L
3,Row bunglow,1401,Ready to move,7088451.399099231,L
3,Apartment,1064,Ready to move,4491824.843856869,L
3,Row bunglow,2296,Under construction,10192225.525179185,L
5,Independent house,2506,Under construction,12877459.901946008,L
4,Row bunglow,2826,Ready to move,14353951.640363656,L
5,Independent house,2539,Ready to move,14443610.737152392,L
3,Row bunglow,1607,Under construction,6809662.919811606,L
2,Apartment,697,Under construction,2936342.902166808,L
3,Independent house,1419,Ready to move,7643268.494126719,L
5,Row bunglow,2877,Under construction,13478116.647811202,L
4,Independent house,2581,Ready to move,15500307.966868412,L
2,Apartment,635,Ready to move,2582200.111583809,L
4,Independent house,2792,Ready to move,16492318.92898268,L
2,Row bunglow,1327,Under construction,6175323.732589808,L
4,Independent house,2327,Under construction,12273947.328300584,L
3,Apartment,1143,Ready to move,5042471.70756083,L
3,Apartment,1278,Ready to move,5291762.902237081,L
4,Row bunglow,2387,Ready to move,11359998.314597191,L
4,Row bunglow,2326,Ready to move,11874066.468931768,L
4,Independent house,1554,Under construction,7794366.1818286395,L
3,Independent house,1121,Under construction,5951177.272479654,L
3,Apartment,1349,Ready to move,5988150.792378784,L
3,Independent house,1351,Under construction,7183826.314676849,L
4,Row bunglow,2007,Ready to move,10221263.289030595,L
2,Independent house,1429,Under construction,8218335.013632797,L
3,Independent house,1095,Under construction,5568461.617860177,L
4,Row bunglow,1626,Ready to move,8187344.894695783,L
2,Apartment,878,Under construction,3576009.7135196254,L
3,Apartment,1002,Under construction,4037699.0618029577,L
3,Row bunglow,2005,Ready to move,9681795.297269078,L
3,Row bunglow,1718,Under construction,8141350.499775469,L
2,Row bunglow,1489,Ready to move,8201735.752682787,L
3,Independent house,2463,Ready to move,14869477.74841062,L
4,Independent house,2141,Under construction,11390471.956752155,L
4,Row bunglow,2440,Under construction,10660309.985157577,L
2,Row bunglow,1050,Under construction,4863178.663685403,L
5,Row bunglow,3000,Under construction,15170891.940848738,L
3,Apartment,1029,Under construction,4291554.457757525,L
3,Independent house,1364,Ready to move,8567726.367810044,L
4,Independent house,1710,Ready to move,9829647.889728853,L
3,Row bunglow,1496,Ready to move,7567893.879553963,L
4,Row bunglow,1614,Under construction,7883285.9399208715,L
3,Apartment,1464,Under construction,5803663.99488105,L
3,Row bunglow,1177,Under construction,5145727.487624298,L
5,Row bunglow,2835,Under construction,14438751.491469339,L
3,Independent house,1401,Ready to move,8041079.575472649,L
3,Independent house,2232,Ready to move,12436517.381807875,L
3,Apartment,1293,Ready to move,6189129.290075008,L
2,Apartment,1171,Ready to move,5380739.56165234,L
4,Row bunglow,2026,Under construction,8804820.308913674,L
2,Apartment,1293,Ready to move,6024252.940590836,L
1,Apartment,841,Ready to move,3789044.937936243,L
2,Apartment,889,Ready to move,4236091.970240877,L
4,Row bunglow,1950,Under construction,9389043.45974299,L
3,Independent house,1599,Ready to move,9427672.045827726,L
2,Apartment,640,Under construction,2597955.9569141986,L
3,Row bunglow,1507,Ready to move,7760772.546037675,L
4,Row bunglow,2982,Under construction,15458123.17470623,L
3,Apartment,1343,Under construction,5812437.114092398,L
3,Apartment,1497,Ready to move,6482626.579544481,L
3,Apartment,1097,Ready to move,5002789.573534925,L
4,Independent house,2763,Ready to move,16245468.35339473,L
1,Apartment,970,Under construction,3669667.2272977163,L
5,Independent house,2976,Ready to move,16021545.26690556,L
2,Apartment,1303,Under construction,5603515.246495658,L
3,Row bunglow,1400,Under construction,6220938.718901329,L
2,Apartment,885,Under construction,3475197.6149046505,L
1,Apartment,737,Under construction,2684190.372190079,L
2,Row bunglow,1355,Ready to move,7514464.9834243525,L
3,Independent house,1586,Under construction,8964375.223940108,L
2,Apartment,615,Ready to move,2663654.2200965364,L
2,Apartment,1263,Ready to move,5247086.183820598,L
4,Independent house,2535,Ready to move,15259861.008496799,L
4,Independent house,2561,Under construction,12289616.612772403,L
3,Apartment,1427,Ready to move,6358544.273742239,L
2,Apartment,694,Under construction,2840182.958132065,L
1,Apartment,818,Ready to move,3344186.1776263304,L
3,Row bunglow,1439,Under construction,6903140.171728438,L
2,Apartment,958,Under construction,3969103.4780795076,L
2,Row bunglow,1103,Ready to move,5430306.862104126,L
2,Independent house,1137,Ready to move,6468931.196528973,L
5,Row bunglow,2550,Under construction,12013089.394755432,L
3,Independent house,1915,Ready to move,10774109.354927124,L
1,Apartment,671,Ready to move,2748249.8471810296,L
2,Apartment,705,Under construction,2816552.5194891216,L
1,Apartment,797,Ready to move,3623593.10586859,L
3,Apartment,1083,Under construction,4222818.576964826,L
3,Row bunglow,2230,Under construction,10248232.784819607,L
2,Apartment,1351,Under construction,5355765.939673128,L
2,Apartment,857,Ready to move,3663736.502776906,L
4,Independent house,1767,Ready to move,9853510.365921011,L
4,Row bunglow,1639,Under construction,7704549.9911216255,L
2,Apartment,1285,Ready to move,5603342.247645613,L
4,Independent house,2951,Under construction,14783688.310776142,L
3,Independent house,1052,Ready to move,6442146.158399937,L
5,Independent house,2959,Under construction,15646749.985998297,L
2,Apartment,1032,Ready to move,4879743.858626662,L
2,Apartment,1320,Under construction,5183582.311355112,L
2,Independent house,1046,Under construction,5448244.196675262,L
2,Independent house,1167,Ready to move,6417882.794968874,L
3,Row bunglow,1724,Under construction,8433213.24003316,L
5,Row bunglow,2735,Under construction,13152166.707718754,L
1,Apartment,755,Ready to move,3377638.9540240876,L
4,Row bunglow,1920,Ready to move,9459558.86163492,L
4,Row bunglow,2127,Ready to move,10717901.123307884,L
3,Row bunglow,1092,Ready to move,5696749.038538293,L
3,Row bunglow,1376,Ready to move,6555054.077970088,L
4,Independent house,1601,Under construction,8047676.001236019,L
3,Apartment,1201,Ready to move,5245689.33411842,L
4,Independent house,2058,Under construction,10715385.576371506,L
4,Row bunglow,1738,Ready to move,9467542.881598983,L
5,Row bunglow,2757,Ready to move,15476005.858322434,L
1,Apartment,991,Ready to move,4312377.566003899,L
2,Apartment,645,Under construction,2522139.55411593,L
2,Row bunglow,1320,Ready to move,6384942.693594874,L
2,Independent house,1049,Ready to move,6414916.034824294,L
4,Row bunglow,2761,Ready to move,14191028.744770007,L
2,Row bunglow,1195,Under construction,6092203.046720645,L
4,Independent house,1839,Ready to move,10998569.448769195,L
2,Apartment,897,Ready to move,3893843.0090019163,L
2,Independent house,1408,Under construction,7075046.950348668,L
4,Row bunglow,1561,Under construction,6964257.141312162,L
2,Apartment,765,Ready to move,3155370.009832227,L
3,Independent house,2446,Under construction,12927648.316037754,L
2,Row bunglow,1165,Ready to move,5963702.889681394,L
5,Row bunglow,2638,Ready to move,14181298.832076283,L
3,Row bunglow,2042,Under construction,8557302.542461816,L
4,Independent house,1835,Under construction,9953385.972039865,L
2,Apartment,638,Under construction,2614944.6345969182,L
4,Independent house,2650,Ready to move,16108119.999789251,L
1,Apartment,710,Under construction,2601534.8289473923,L
3,Row bunglow,1863,Ready to move,9338087.834133955,L
3,Independent house,1190,Under construction,6251411.87294542,L
5,Independent house,2979,Ready to move,17995584.528725635,L
2,Row bunglow,1183,Under construction,5781935.785542387,L
4,Row bunglow,2627,Ready to move,12506706.701810231,L
2,Independent house,1081,Ready to move,6591725.927369675,L
2,Apartment,731,Ready to move,3062144.301733413,L
1,Apartment,657,Under construction,2490742.104217712,L
1,Apartment,855,Under construction,3382289.6815964514,L
5,Independent house,2703,Ready to move,15374110.64653332,L
3,Apartment,1459,Under construction,5351683.541646907,L
3,Row bunglow,2038,Under construction,8985360.458188742,L
2,Apartment,1027,Ready to move,4392096.280518933,L
2,Row bunglow,1258,Ready to move,6114881.503077929,L
4,Row bunglow,1876,Under construction,9061152.693511268,L
4,Independent house,2510,Ready to move,14613947.809800915,L
3,Independent house,1056,Under construction,5475898.791219979,L
1,Apartment,881,Ready to move,3864888.217281897,L
4,Row bunglow,1811,Under construction,8595106.043539805,L
3,Row bunglow,2027,Under construction,8606769.019415515,L
3,Independent house,2464,Ready to move,13553081.171916634,L
4,Row bunglow,2064,Ready to move,11621476.110477919,L
5,Row bunglow,2774,Under construction,13472776.228469795,L
1,Apartment,739,Under construction,3069209.6885449043,L
4,Row bunglow,1590,Under construction,7765315.890154777,L
2,Independent house,1007,Under construction,5256564.479884806,L
3,Row bunglow,1165,Under construction,5284350.921566782,L
2,Apartment,728,Ready to move,3155760.574393323,L
4,Independent house,2472,Under construction,12755243.170488382,L
3,Independent house,2250,Ready to move,13033471.773540778,L
1,Apartment,701,Under construction,2727879.36580412,L
2,Apartment,771,Ready to move,3356041.3931812346,L
2,Apartment,798,Ready to move,3737385.8487406857,L
3,Row bunglow,1619,Ready to move,8458860.731986778,L
2,Apartment,1339,Under construction,5139262.38931378,L
4,Row bunglow,2066,Ready to move,11451016.247436982,L
3,Row bunglow,1620,Ready to move,7931842.316553629,L
3,Row bunglow,1772,Ready to move,8738543.097441796,L
4,Independent house,2276,Ready to move,12553290.261850916,L
3,Apartment,1461,Under construction,5750595.714405303,L
4,Row bunglow,1851,Ready to move,9412733.392373215,L
2,Apartment,1462,Under construction,5702443.618130929,L
3,Independent house,1673,Ready to move,10006835.142241862,L
4,Row bunglow,2260,Ready to move,12727476.44903836,L
2,Apartment,1389,Under construction,5573501.832498665,L
3,Row bunglow,1608,Under construction,7325795.052794716,L
5,Independent house,2984,Under construction,15016913.917243872,L
3,Apartment,1499,Ready to move,6438514.006072757,L
2,Independent house,1372,Ready to move,7414037.832665798,L
3,Apartment,1420,Ready to move,6403537.532088047,L
4,Row bunglow,2450,Ready to move,12834840.083735034,L
3,Independent house,1561,Under construction,7936818.2769188415,L
3,Apartment,1442,Ready to move,6953843.739525656,L
2,Independent house,1013,Under construction,5564998.184794122,L
4,Row bunglow,1694,Under construction,8290912.675743808,L
5,Row bunglow,2791,Under construction,13306114.439325195,L
4,Independent house,1833,Ready to move,10640719.599831905,L
3,Independent house,2043,Under construction,11076035.858139563,L
3,Row bunglow,2244,Ready to move,11130671.997090472,L
2,Apartment,1457,Under construction,5871551.941841796,L
4,Row bunglow,2140,Under construction,10090621.04911508,L
2,Apartment,1113,Ready to move,5043656.627559484,L
2,Apartment,966,Ready to move,4141174.4845891227,L
2,Apartment,1224,Under construction,4801090.1945215445,L
1,Apartment,974,Ready to move,4120454.037070696,L
5,Row bunglow,2603,Under construction,12241878.14643426,L
3,Independent house,1699,Under construction,8627490.626573263,L
